amazon_record_id,product_id,main_category,topic_id,topic_label,topic_probability,is_dominant_topic
752,B0B2DD66GS,Electronics,2,"Topic 2: Smart Devices, Wearables & Audio",0.27619291057065104,False
752,B0B2DD66GS,Electronics,3,"Topic 3: Charging, Cables & Connectivity",0.5253589472235607,True
753,B09M869Z5V,Computers&Accessories,1,"Topic 1: Value, Usability & Everyday Products",0.28171382328067257,False
753,B09M869Z5V,Computers&Accessories,2,"Topic 2: Smart Devices, Wearables & Audio",0.0032775356957497294,False
753,B09M869Z5V,Computers&Accessories,3,"Topic 3: Charging, Cables & Connectivity",0.7150086410235778,True
754,B07W6VWZ8C,Electronics,1,"Topic 1: Value, Usability & Everyday Products",0.14544534763294623,False
754,B07W6VWZ8C,Electronics,2,"Topic 2: Smart Devices, Wearables & Audio",0.8440861442540551,True
754,B07W6VWZ8C,Electronics,3,"Topic 3: Charging, Cables & Connectivity",0.010468508112998652,False
755,B07Z1X6VFC,Computers&Accessories,1,"Topic 1: Value, Usability & Everyday Products",0.9802467022924695,True
755,B07Z1X6VFC,Computers&Accessories,2,"Topic 2: Smart Devices, Wearables & Audio",0.010151476161742988,False
755,B07Z1X6VFC,Computers&Accessories,3,"Topic 3: Charging, Cables & Connectivity",0.009601821545787518,False
756,B07YL54NVJ,Computers&Accessories,1,"Topic 1: Value, Usability & Everyday Products",0.31452569908944994,False
756,B07YL54NVJ,Computers&Accessories,2,"Topic 2: Smart Devices, Wearables & Audio",0.007317982364711704,False
756,B07YL54NVJ,Computers&Accessories,3,"Topic 3: Charging, Cables & Connectivity",0.6781563185458384,True
757,B0759QMF85,Computers&Accessories,1,"Topic 1: Value, Usability & Everyday Products",0.7652308525516563,True
757,B0759QMF85,Computers&Accessories,2,"Topic 2: Smart Devices, Wearables & Audio",0.08268213962291705,False
757,B0759QMF85,Computers&Accessories,3,"Topic 3: Charging, Cables & Connectivity",0.15208700782542656,False
758,B00LM4X0KU,OfficeProducts,1,"Topic 1: Value, Usability & Everyday Products",0.9787840417108893,True
758,B00LM4X0KU,OfficeProducts,2,"Topic 2: Smart Devices, Wearables & Audio",0.011081607843280283,False
758,B00LM4X0KU,OfficeProducts,3,"Topic 3: Charging, Cables & Connectivity",0.010134350445830435,False
759,B08PFSZ7FH,Computers&Accessories,1,"Topic 1: Value, Usability & Everyday Products",0.9746648037415827,True
759,B08PFSZ7FH,Computers&Accessories,2,"Topic 2: Smart Devices, Wearables & Audio",0.01220753417525805,False
759,B08PFSZ7FH,Computers&Accessories,3,"Topic 3: Charging, Cables & Connectivity",0.013127662083159325,False
760,B012MQS060,Computers&Accessories,1,"Topic 1: Value, Usability & Everyday Products",0.6810279594641399,True
760,B012MQS060,Computers&Accessories,2,"Topic 2: Smart Devices, Wearables & Audio",0.08269340392156334,False
760,B012MQS060,Computers&Accessories,3,"Topic 3: Charging, Cables & Connectivity",0.23627863661429677,False
761,B01MF8MB65,Electronics,1,"Topic 1: Value, Usability & Everyday Products",0.0007773606716457208,False
761,B01MF8MB65,Electronics,2,"Topic 2: Smart Devices, Wearables & Audio",0.8536878058979115,True
761,B01MF8MB65,Electronics,3,"Topic 3: Charging, Cables & Connectivity",0.14553483343044274,False
762,B00LHZWD0C,OfficeProducts,1,"Topic 1: Value, Usability & Everyday Products",0.9884060537550947,True
762,B00LHZWD0C,OfficeProducts,2,"Topic 2: Smart Devices, Wearables & Audio",0.005925640651764307,False
762,B00LHZWD0C,OfficeProducts,3,"Topic 3: Charging, Cables & Connectivity",0.005668305593140978,False
763,B08QDPB1SL,Electronics,1,"Topic 1: Value, Usability & Everyday Products",0.49607254143606705,True
763,B08QDPB1SL,Electronics,2,"Topic 2: Smart Devices, Wearables & Audio",0.013470746469506415,False
763,B08QDPB1SL,Electronics,3,"Topic 3: Charging, Cables & Connectivity",0.49045671209442654,False
764,B07BRKK9JQ,Computers&Accessories,1,"Topic 1: Value, Usability & Everyday Products",0.824645635478794,True
764,B07BRKK9JQ,Computers&Accessories,2,"Topic 2: Smart Devices, Wearables & Audio",0.16794926821510217,False
764,B07BRKK9JQ,Computers&Accessories,3,"Topic 3: Charging, Cables & Connectivity",0.0074050963061038574,False
765,B01EZ0X3L8,Computers&Accessories,1,"Topic 1: Value, Usability & Everyday Products",0.2573671993831381,False
765,B01EZ0X3L8,Computers&Accessories,2,"Topic 2: Smart Devices, Wearables & Audio",0.007685597434206135,False
765,B01EZ0X3L8,Computers&Accessories,3,"Topic 3: Charging, Cables & Connectivity",0.7349472031826558,True
766,B00LM4W1N2,OfficeProducts,1,"Topic 1: Value, Usability & Everyday Products",0.9783712139138805,True
766,B00LM4W1N2,OfficeProducts,2,"Topic 2: Smart Devices, Wearables & Audio",0.01121346469834805,False
766,B00LM4W1N2,OfficeProducts,3,"Topic 3: Charging, Cables & Connectivity",0.010415321387771525,False
767,B0949SBKMP,Electronics,1,"Topic 1: Value, Usability & Everyday Products",0.005823058870997867,False
767,B0949SBKMP,Electronics,2,"Topic 2: Smart Devices, Wearables & Audio",0.9883128589974791,True
767,B0949SBKMP,Electronics,3,"Topic 3: Charging, Cables & Connectivity",0.005864082131523049,False
768,B08YD264ZS,Computers&Accessories,1,"Topic 1: Value, Usability & Everyday Products",0.9732574353288794,True
768,B08YD264ZS,Computers&Accessories,2,"Topic 2: Smart Devices, Wearables & Audio",0.02270013457166376,False
768,B08YD264ZS,Computers&Accessories,3,"Topic 3: Charging, Cables & Connectivity",0.0040424300994567714,False
769,B094JNXNPV,Computers&Accessories,1,"Topic 1: Value, Usability & Everyday Products",0.005118015900178673,False
769,B094JNXNPV,Computers&Accessories,2,"Topic 2: Smart Devices, Wearables & Audio",0.005100991320244025,False
769,B094JNXNPV,Computers&Accessories,3,"Topic 3: Charging, Cables & Connectivity",0.9897809927795773,True
770,B00GZLB57U,Computers&Accessories,1,"Topic 1: Value, Usability & Everyday Products",0.027614003167587307,False
770,B00GZLB57U,Computers&Accessories,2,"Topic 2: Smart Devices, Wearables & Audio",0.02646509624853868,False
770,B00GZLB57U,Computers&Accessories,3,"Topic 3: Charging, Cables & Connectivity",0.945920900583874,True
771,B07V82W5CN,Computers&Accessories,1,"Topic 1: Value, Usability & Everyday Products",0.8303462541740383,True
771,B07V82W5CN,Computers&Accessories,2,"Topic 2: Smart Devices, Wearables & Audio",0.1626455892758439,False
771,B07V82W5CN,Computers&Accessories,3,"Topic 3: Charging, Cables & Connectivity",0.00700815655011788,False
772,B077Z65HSD,Computers&Accessories,1,"Topic 1: Value, Usability & Everyday Products",0.004884383413773234,False
772,B077Z65HSD,Computers&Accessories,2,"Topic 2: Smart Devices, Wearables & Audio",0.0049182222808602715,False
772,B077Z65HSD,Computers&Accessories,3,"Topic 3: Charging, Cables & Connectivity",0.9901973943053665,True
773,B08HD7JQHX,Computers&Accessories,1,"Topic 1: Value, Usability & Everyday Products",0.500344159203951,True
773,B08HD7JQHX,Computers&Accessories,2,"Topic 2: Smart Devices, Wearables & Audio",0.491711194978055,False
773,B08HD7JQHX,Computers&Accessories,3,"Topic 3: Charging, Cables & Connectivity",0.00794464581799389,False
774,B0B31FR4Y2,Electronics,1,"Topic 1: Value, Usability & Everyday Products",0.004056736089873009,False
774,B0B31FR4Y2,Electronics,2,"Topic 2: Smart Devices, Wearables & Audio",0.992419067259267,True
774,B0B31FR4Y2,Electronics,3,"Topic 3: Charging, Cables & Connectivity",0.003524196650860107,False
775,B09Y14JLP3,Electronics,1,"Topic 1: Value, Usability & Everyday Products",0.7912750867964542,True
775,B09Y14JLP3,Electronics,2,"Topic 2: Smart Devices, Wearables & Audio",0.01831326722403166,False
775,B09Y14JLP3,Electronics,3,"Topic 3: Charging, Cables & Connectivity",0.19041164597951413,False
776,B09ZHCJDP1,Computers&Accessories,1,"Topic 1: Value, Usability & Everyday Products",0.9915798817256045,True
776,B09ZHCJDP1,Computers&Accessories,2,"Topic 2: Smart Devices, Wearables & Audio",0.004524550992688345,False
776,B09ZHCJDP1,Computers&Accessories,3,"Topic 3: Charging, Cables & Connectivity",0.0038955672817070353,False
777,B08C4Z69LN,Computers&Accessories,1,"Topic 1: Value, Usability & Everyday Products",0.549653597612498,True
777,B08C4Z69LN,Computers&Accessories,2,"Topic 2: Smart Devices, Wearables & Audio",0.44825360681258203,False
777,B08C4Z69LN,Computers&Accessories,3,"Topic 3: Charging, Cables & Connectivity",0.0020927955749201394,False
778,B016XVRKZM,Computers&Accessories,1,"Topic 1: Value, Usability & Everyday Products",0.6596785617743686,True
778,B016XVRKZM,Computers&Accessories,2,"Topic 2: Smart Devices, Wearables & Audio",0.3051488271988652,False
778,B016XVRKZM,Computers&Accessories,3,"Topic 3: Charging, Cables & Connectivity",0.03517261102676621,False
779,B00LHZW3XY,OfficeProducts,1,"Topic 1: Value, Usability & Everyday Products",0.9775086461209821,True
779,B00LHZW3XY,OfficeProducts,2,"Topic 2: Smart Devices, Wearables & Audio",0.010855345535532334,False
779,B00LHZW3XY,OfficeProducts,3,"Topic 3: Charging, Cables & Connectivity",0.01163600834348554,False
780,B098JYT4SY,Computers&Accessories,1,"Topic 1: Value, Usability & Everyday Products",0.6686352082011372,True
780,B098JYT4SY,Computers&Accessories,2,"Topic 2: Smart Devices, Wearables & Audio",0.3150648601240665,False
780,B098JYT4SY,Computers&Accessories,3,"Topic 3: Charging, Cables & Connectivity",0.016299931674796483,False
781,B08CFCK6CW,Electronics,1,"Topic 1: Value, Usability & Everyday Products",0.5314093579968447,True
781,B08CFCK6CW,Electronics,2,"Topic 2: Smart Devices, Wearables & Audio",0.258472361935038,False
781,B08CFCK6CW,Electronics,3,"Topic 3: Charging, Cables & Connectivity",0.21011828006811717,False
782,B09P564ZTJ,Computers&Accessories,1,"Topic 1: Value, Usability & Everyday Products",0.9899721134215552,True
782,B09P564ZTJ,Computers&Accessories,2,"Topic 2: Smart Devices, Wearables & Audio",0.005498778881879493,False
782,B09P564ZTJ,Computers&Accessories,3,"Topic 3: Charging, Cables & Connectivity",0.004529107696565198,False
783,B07MSLTW8Z,Computers&Accessories,1,"Topic 1: Value, Usability & Everyday Products",0.9762043035739999,True
783,B07MSLTW8Z,Computers&Accessories,2,"Topic 2: Smart Devices, Wearables & Audio",0.012054542385286157,False
783,B07MSLTW8Z,Computers&Accessories,3,"Topic 3: Charging, Cables & Connectivity",0.011741154040713925,False
784,B09N6TTHT6,Computers&Accessories,1,"Topic 1: Value, Usability & Everyday Products",0.4504463269914929,False
784,B09N6TTHT6,Computers&Accessories,2,"Topic 2: Smart Devices, Wearables & Audio",0.01573465548824405,False
784,B09N6TTHT6,Computers&Accessories,3,"Topic 3: Charging, Cables & Connectivity",0.5338190175202632,True
785,B09W5XR9RT,Computers&Accessories,1,"Topic 1: Value, Usability & Everyday Products",0.007978273763249718,False
785,B09W5XR9RT,Computers&Accessories,2,"Topic 2: Smart Devices, Wearables & Audio",0.007858214298185017,False
785,B09W5XR9RT,Computers&Accessories,3,"Topic 3: Charging, Cables & Connectivity",0.9841635119385653,True
786,B098R25TGC,Electronics,1,"Topic 1: Value, Usability & Everyday Products",0.27996843340529054,False
786,B098R25TGC,Electronics,2,"Topic 2: Smart Devices, Wearables & Audio",0.6884521887004275,True
786,B098R25TGC,Electronics,3,"Topic 3: Charging, Cables & Connectivity",0.031579377894281994,False
787,B0B2PQL5N3,Computers&Accessories,1,"Topic 1: Value, Usability & Everyday Products",0.9887848373690736,True
787,B0B2PQL5N3,Computers&Accessories,2,"Topic 2: Smart Devices, Wearables & Audio",0.005770381161156476,False
787,B0B2PQL5N3,Computers&Accessories,3,"Topic 3: Charging, Cables & Connectivity",0.0054447814697699696,False
788,B07DKZCZ89,Electronics,1,"Topic 1: Value, Usability & Everyday Products",0.460328038551703,True
788,B07DKZCZ89,Electronics,2,"Topic 2: Smart Devices, Wearables & Audio",0.3175167403705601,False
788,B07DKZCZ89,Electronics,3,"Topic 3: Charging, Cables & Connectivity",0.22215522107773686,False
789,B08GYG6T12,Electronics,1,"Topic 1: Value, Usability & Everyday Products",0.18157133356971403,False
789,B08GYG6T12,Electronics,2,"Topic 2: Smart Devices, Wearables & Audio",0.06658884265293741,False
789,B08GYG6T12,Electronics,3,"Topic 3: Charging, Cables & Connectivity",0.7518398237773486,True
790,B09BN2NPBD,Electronics,1,"Topic 1: Value, Usability & Everyday Products",0.9867327975505324,True
790,B09BN2NPBD,Electronics,2,"Topic 2: Smart Devices, Wearables & Audio",0.006376310280811451,False
790,B09BN2NPBD,Electronics,3,"Topic 3: Charging, Cables & Connectivity",0.006890892168656017,False
791,B00J4YG0PC,OfficeProducts,1,"Topic 1: Value, Usability & Everyday Products",0.9789944355509625,True
791,B00J4YG0PC,OfficeProducts,2,"Topic 2: Smart Devices, Wearables & Audio",0.010091058316955235,False
791,B00J4YG0PC,OfficeProducts,3,"Topic 3: Charging, Cables & Connectivity",0.010914506132082231,False
792,B073BRXPZX,Computers&Accessories,1,"Topic 1: Value, Usability & Everyday Products",0.7213658177547754,True
792,B073BRXPZX,Computers&Accessories,2,"Topic 2: Smart Devices, Wearables & Audio",0.006473810040623107,False
792,B073BRXPZX,Computers&Accessories,3,"Topic 3: Charging, Cables & Connectivity",0.27216037220460143,False
793,B08LHTJTBB,Computers&Accessories,1,"Topic 1: Value, Usability & Everyday Products",0.9582611608322112,True
793,B08LHTJTBB,Computers&Accessories,2,"Topic 2: Smart Devices, Wearables & Audio",0.0026530045385948346,False
793,B08LHTJTBB,Computers&Accessories,3,"Topic 3: Charging, Cables & Connectivity",0.0390858346291938,False
794,B07VTFN6HM,Computers&Accessories,1,"Topic 1: Value, Usability & Everyday Products",0.48611344512327004,True
794,B07VTFN6HM,Computers&Accessories,2,"Topic 2: Smart Devices, Wearables & Audio",0.19692816477416597,False
794,B07VTFN6HM,Computers&Accessories,3,"Topic 3: Charging, Cables & Connectivity",0.316958390102564,False
795,B008QS9J6Y,Computers&Accessories,1,"Topic 1: Value, Usability & Everyday Products",0.3477290535843857,False
795,B008QS9J6Y,Computers&Accessories,2,"Topic 2: Smart Devices, Wearables & Audio",0.6495257583536729,True
795,B008QS9J6Y,Computers&Accessories,3,"Topic 3: Charging, Cables & Connectivity",0.0027451880619414563,False
796,B09M8888DM,Computers&Accessories,1,"Topic 1: Value, Usability & Everyday Products",0.5534860195347119,True
796,B09M8888DM,Computers&Accessories,2,"Topic 2: Smart Devices, Wearables & Audio",0.1703562634622379,False
796,B09M8888DM,Computers&Accessories,3,"Topic 3: Charging, Cables & Connectivity",0.2761577170030502,False
797,B07Z1YVP72,Computers&Accessories,1,"Topic 1: Value, Usability & Everyday Products",0.9685663839447204,True
797,B07Z1YVP72,Computers&Accessories,2,"Topic 2: Smart Devices, Wearables & Audio",0.016149203402103934,False
797,B07Z1YVP72,Computers&Accessories,3,"Topic 3: Charging, Cables & Connectivity",0.015284412653175778,False
798,B082FTPRSK,Computers&Accessories,1,"Topic 1: Value, Usability & Everyday Products",0.9053643109747515,True
798,B082FTPRSK,Computers&Accessories,2,"Topic 2: Smart Devices, Wearables & Audio",0.04354845301471987,False
798,B082FTPRSK,Computers&Accessories,3,"Topic 3: Charging, Cables & Connectivity",0.05108723601052868,False
799,B09RF2QXGX,Computers&Accessories,1,"Topic 1: Value, Usability & Everyday Products",0.9827002057888837,True
799,B09RF2QXGX,Computers&Accessories,2,"Topic 2: Smart Devices, Wearables & Audio",0.009911665217892668,False
799,B09RF2QXGX,Computers&Accessories,3,"Topic 3: Charging, Cables & Connectivity",0.007388128993223496,False
800,B01KK0HU3Y,Computers&Accessories,1,"Topic 1: Value, Usability & Everyday Products",0.8509851302139897,True
800,B01KK0HU3Y,Computers&Accessories,2,"Topic 2: Smart Devices, Wearables & Audio",0.1401491017189621,False
800,B01KK0HU3Y,Computers&Accessories,3,"Topic 3: Charging, Cables & Connectivity",0.008865768067048205,False
801,B07JF9B592,MusicalInstruments,1,"Topic 1: Value, Usability & Everyday Products",0.3977503330315296,False
801,B07JF9B592,MusicalInstruments,2,"Topic 2: Smart Devices, Wearables & Audio",0.600679088789538,True
801,B07JF9B592,MusicalInstruments,3,"Topic 3: Charging, Cables & Connectivity",0.0015705781789323717,False
802,B086394NY5,Computers&Accessories,1,"Topic 1: Value, Usability & Everyday Products",0.9804725681439571,True
802,B086394NY5,Computers&Accessories,2,"Topic 2: Smart Devices, Wearables & Audio",0.009774725073748117,False
802,B086394NY5,Computers&Accessories,3,"Topic 3: Charging, Cables & Connectivity",0.009752706782294894,False
803,B00NH11PEY,Computers&Accessories,1,"Topic 1: Value, Usability & Everyday Products",0.004789515239332859,False
803,B00NH11PEY,Computers&Accessories,2,"Topic 2: Smart Devices, Wearables & Audio",0.003915595142585481,False
803,B00NH11PEY,Computers&Accessories,3,"Topic 3: Charging, Cables & Connectivity",0.9912948896180817,True
804,B017PDR9N0,Computers&Accessories,1,"Topic 1: Value, Usability & Everyday Products",0.9511542499145279,True
804,B017PDR9N0,Computers&Accessories,2,"Topic 2: Smart Devices, Wearables & Audio",0.024610688017545283,False
804,B017PDR9N0,Computers&Accessories,3,"Topic 3: Charging, Cables & Connectivity",0.024235062067926846,False
805,B07NC12T2R,Electronics,1,"Topic 1: Value, Usability & Everyday Products",0.17014581027381673,False
805,B07NC12T2R,Electronics,2,"Topic 2: Smart Devices, Wearables & Audio",0.8286685558308681,True
805,B07NC12T2R,Electronics,3,"Topic 3: Charging, Cables & Connectivity",0.0011856338953151796,False
806,B07WKBD37W,HomeImprovement,1,"Topic 1: Value, Usability & Everyday Products",0.019101145682100966,False
806,B07WKBD37W,HomeImprovement,2,"Topic 2: Smart Devices, Wearables & Audio",0.3012521180960792,False
806,B07WKBD37W,HomeImprovement,3,"Topic 3: Charging, Cables & Connectivity",0.6796467362218199,True
807,B08JMC1988,Electronics,1,"Topic 1: Value, Usability & Everyday Products",0.10591770117375582,False
807,B08JMC1988,Electronics,2,"Topic 2: Smart Devices, Wearables & Audio",0.8263520497872591,True
807,B08JMC1988,Electronics,3,"Topic 3: Charging, Cables & Connectivity",0.06773024903898511,False
808,B09GFN8WZL,Computers&Accessories,1,"Topic 1: Value, Usability & Everyday Products",0.6490888518475616,True
808,B09GFN8WZL,Computers&Accessories,2,"Topic 2: Smart Devices, Wearables & Audio",0.335542659992479,False
808,B09GFN8WZL,Computers&Accessories,3,"Topic 3: Charging, Cables & Connectivity",0.015368488159959361,False
809,B095X38CJS,OfficeProducts,1,"Topic 1: Value, Usability & Everyday Products",0.9805857705272899,True
809,B095X38CJS,OfficeProducts,2,"Topic 2: Smart Devices, Wearables & Audio",0.009894269804274197,False
809,B095X38CJS,OfficeProducts,3,"Topic 3: Charging, Cables & Connectivity",0.009519959668435874,False
810,B07ZKD8T1Q,Computers&Accessories,1,"Topic 1: Value, Usability & Everyday Products",0.7390383704161659,True
810,B07ZKD8T1Q,Computers&Accessories,2,"Topic 2: Smart Devices, Wearables & Audio",0.21929510984625925,False
810,B07ZKD8T1Q,Computers&Accessories,3,"Topic 3: Charging, Cables & Connectivity",0.04166651973757492,False
811,B07G3YNLJB,Computers&Accessories,1,"Topic 1: Value, Usability & Everyday Products",0.7823945598822722,True
811,B07G3YNLJB,Computers&Accessories,2,"Topic 2: Smart Devices, Wearables & Audio",0.059191257649735284,False
811,B07G3YNLJB,Computers&Accessories,3,"Topic 3: Charging, Cables & Connectivity",0.15841418246799252,False
812,B00P93X2H6,OfficeProducts,1,"Topic 1: Value, Usability & Everyday Products",0.9395580503372338,True
812,B00P93X2H6,OfficeProducts,2,"Topic 2: Smart Devices, Wearables & Audio",0.03047860245545934,False
812,B00P93X2H6,OfficeProducts,3,"Topic 3: Charging, Cables & Connectivity",0.02996334720730676,False
813,B0798PJPCL,Computers&Accessories,1,"Topic 1: Value, Usability & Everyday Products",0.9658827603701963,True
813,B0798PJPCL,Computers&Accessories,2,"Topic 2: Smart Devices, Wearables & Audio",0.03098922804634243,False
813,B0798PJPCL,Computers&Accessories,3,"Topic 3: Charging, Cables & Connectivity",0.0031280115834612533,False
814,B09GFWJDY1,Electronics,1,"Topic 1: Value, Usability & Everyday Products",0.006715397249259867,False
814,B09GFWJDY1,Electronics,2,"Topic 2: Smart Devices, Wearables & Audio",0.7756202634925033,True
814,B09GFWJDY1,Electronics,3,"Topic 3: Charging, Cables & Connectivity",0.21766433925823672,False
815,B09MZ6WZ6V,Computers&Accessories,1,"Topic 1: Value, Usability & Everyday Products",0.9772786603332483,True
815,B09MZ6WZ6V,Computers&Accessories,2,"Topic 2: Smart Devices, Wearables & Audio",0.011770064291335092,False
815,B09MZ6WZ6V,Computers&Accessories,3,"Topic 3: Charging, Cables & Connectivity",0.010951275375416675,False
816,B094QZLJQ6,Computers&Accessories,1,"Topic 1: Value, Usability & Everyday Products",0.7297007494557064,True
816,B094QZLJQ6,Computers&Accessories,2,"Topic 2: Smart Devices, Wearables & Audio",0.013730917759609952,False
816,B094QZLJQ6,Computers&Accessories,3,"Topic 3: Charging, Cables & Connectivity",0.2565683327846836,False
817,B07L3NDN24,Electronics,1,"Topic 1: Value, Usability & Everyday Products",0.01053044875291109,False
817,B07L3NDN24,Electronics,2,"Topic 2: Smart Devices, Wearables & Audio",0.8903184108160945,True
817,B07L3NDN24,Electronics,3,"Topic 3: Charging, Cables & Connectivity",0.09915114043099436,False
818,B08WD18LJZ,Computers&Accessories,1,"Topic 1: Value, Usability & Everyday Products",0.7977979087212097,True
818,B08WD18LJZ,Computers&Accessories,2,"Topic 2: Smart Devices, Wearables & Audio",0.1945239243210554,False
818,B08WD18LJZ,Computers&Accessories,3,"Topic 3: Charging, Cables & Connectivity",0.007678166957734941,False
819,B09CMM3VGK,Computers&Accessories,1,"Topic 1: Value, Usability & Everyday Products",0.005530849027144347,False
819,B09CMM3VGK,Computers&Accessories,2,"Topic 2: Smart Devices, Wearables & Audio",0.004680503047771539,False
819,B09CMM3VGK,Computers&Accessories,3,"Topic 3: Charging, Cables & Connectivity",0.9897886479250841,True
820,B06XDKWLJH,Computers&Accessories,1,"Topic 1: Value, Usability & Everyday Products",0.4161829022883214,False
820,B06XDKWLJH,Computers&Accessories,2,"Topic 2: Smart Devices, Wearables & Audio",0.16656169001434493,False
820,B06XDKWLJH,Computers&Accessories,3,"Topic 3: Charging, Cables & Connectivity",0.4172554076973336,True
821,B01J1CFO5I,Computers&Accessories,1,"Topic 1: Value, Usability & Everyday Products",0.8334865834589165,True
821,B01J1CFO5I,Computers&Accessories,2,"Topic 2: Smart Devices, Wearables & Audio",0.15661967719136036,False
821,B01J1CFO5I,Computers&Accessories,3,"Topic 3: Charging, Cables & Connectivity",0.009893739349723155,False
822,B07J2NGB69,Computers&Accessories,1,"Topic 1: Value, Usability & Everyday Products",0.4970531291931295,True
822,B07J2NGB69,Computers&Accessories,2,"Topic 2: Smart Devices, Wearables & Audio",0.4944016285540741,False
822,B07J2NGB69,Computers&Accessories,3,"Topic 3: Charging, Cables & Connectivity",0.008545242252796448,False
823,B00MUTWLW4,Computers&Accessories,1,"Topic 1: Value, Usability & Everyday Products",0.7515799631037158,True
823,B00MUTWLW4,Computers&Accessories,2,"Topic 2: Smart Devices, Wearables & Audio",0.20056323210059845,False
823,B00MUTWLW4,Computers&Accessories,3,"Topic 3: Charging, Cables & Connectivity",0.04785680479568581,False
824,B08QSC1XY8,Computers&Accessories,1,"Topic 1: Value, Usability & Everyday Products",0.006488341726973689,False
824,B08QSC1XY8,Computers&Accessories,2,"Topic 2: Smart Devices, Wearables & Audio",0.006459085942394891,False
824,B08QSC1XY8,Computers&Accessories,3,"Topic 3: Charging, Cables & Connectivity",0.9870525723306315,True
825,B017NC2IPM,Computers&Accessories,1,"Topic 1: Value, Usability & Everyday Products",0.7252006504095533,True
825,B017NC2IPM,Computers&Accessories,2,"Topic 2: Smart Devices, Wearables & Audio",0.08388340572964137,False
825,B017NC2IPM,Computers&Accessories,3,"Topic 3: Charging, Cables & Connectivity",0.19091594386080535,False
826,B00N1U7JXM,OfficeProducts,1,"Topic 1: Value, Usability & Everyday Products",0.9584891937566872,True
826,B00N1U7JXM,OfficeProducts,2,"Topic 2: Smart Devices, Wearables & Audio",0.021226854523624113,False
826,B00N1U7JXM,OfficeProducts,3,"Topic 3: Charging, Cables & Connectivity",0.02028395171968886,False
827,B08HQL67D6,Computers&Accessories,1,"Topic 1: Value, Usability & Everyday Products",0.9713789170979067,True
827,B08HQL67D6,Computers&Accessories,2,"Topic 2: Smart Devices, Wearables & Audio",0.013198417046911676,False
827,B08HQL67D6,Computers&Accessories,3,"Topic 3: Charging, Cables & Connectivity",0.015422665855181657,False
828,B09RKFBCV7,Electronics,1,"Topic 1: Value, Usability & Everyday Products",0.0041301792523533104,False
828,B09RKFBCV7,Electronics,2,"Topic 2: Smart Devices, Wearables & Audio",0.9917998233743566,True
828,B09RKFBCV7,Electronics,3,"Topic 3: Charging, Cables & Connectivity",0.004069997373290087,False
829,B08KHM9VBJ,Computers&Accessories,1,"Topic 1: Value, Usability & Everyday Products",0.19690097038809198,False
829,B08KHM9VBJ,Computers&Accessories,2,"Topic 2: Smart Devices, Wearables & Audio",0.4535400503574921,True
829,B08KHM9VBJ,Computers&Accessories,3,"Topic 3: Charging, Cables & Connectivity",0.34955897925441587,False
830,B01IOZUHRS,Computers&Accessories,1,"Topic 1: Value, Usability & Everyday Products",0.016146784794495442,False
830,B01IOZUHRS,Computers&Accessories,2,"Topic 2: Smart Devices, Wearables & Audio",0.10285575391153376,False
830,B01IOZUHRS,Computers&Accessories,3,"Topic 3: Charging, Cables & Connectivity",0.8809974612939708,True
831,B00CEQEGPI,Computers&Accessories,1,"Topic 1: Value, Usability & Everyday Products",0.780219345144682,True
831,B00CEQEGPI,Computers&Accessories,2,"Topic 2: Smart Devices, Wearables & Audio",0.21869408625808992,False
831,B00CEQEGPI,Computers&Accessories,3,"Topic 3: Charging, Cables & Connectivity",0.0010865685972279826,False
832,B08B6XWQ1C,Electronics,1,"Topic 1: Value, Usability & Everyday Products",0.8200441178017819,True
832,B08B6XWQ1C,Electronics,2,"Topic 2: Smart Devices, Wearables & Audio",0.1691435349962291,False
832,B08B6XWQ1C,Electronics,3,"Topic 3: Charging, Cables & Connectivity",0.01081234720198899,False
833,B01DGVKBC6,Computers&Accessories,1,"Topic 1: Value, Usability & Everyday Products",0.7106222337692261,True
833,B01DGVKBC6,Computers&Accessories,2,"Topic 2: Smart Devices, Wearables & Audio",0.01870914038639696,False
833,B01DGVKBC6,Computers&Accessories,3,"Topic 3: Charging, Cables & Connectivity",0.2706686258443769,False
834,B008FWZGSG,Computers&Accessories,1,"Topic 1: Value, Usability & Everyday Products",0.009241914237732025,False
834,B008FWZGSG,Computers&Accessories,2,"Topic 2: Smart Devices, Wearables & Audio",0.008878267491300803,False
834,B008FWZGSG,Computers&Accessories,3,"Topic 3: Charging, Cables & Connectivity",0.9818798182709672,True
835,B08JD36C6H,Computers&Accessories,1,"Topic 1: Value, Usability & Everyday Products",0.007161920053590507,False
835,B08JD36C6H,Computers&Accessories,2,"Topic 2: Smart Devices, Wearables & Audio",0.0822644048061717,False
835,B08JD36C6H,Computers&Accessories,3,"Topic 3: Charging, Cables & Connectivity",0.9105736751402377,True
836,B00E3DVQFS,Electronics,1,"Topic 1: Value, Usability & Everyday Products",0.4342381152616115,True
836,B00E3DVQFS,Electronics,2,"Topic 2: Smart Devices, Wearables & Audio",0.3024794311484848,False
836,B00E3DVQFS,Electronics,3,"Topic 3: Charging, Cables & Connectivity",0.26328245358990365,False
837,B0B4HJNPV4,Computers&Accessories,1,"Topic 1: Value, Usability & Everyday Products",0.007510901914504515,False
837,B0B4HJNPV4,Computers&Accessories,2,"Topic 2: Smart Devices, Wearables & Audio",0.007322958087260627,False
