product_id,recommended_product_id,rank,item_similarity,co_rating_user_count,source_product_user_count,recommended_product_user_count
B000F9YN22,B005MTME3U,2,0.05128205128205128,2,26,15
B005MTME3U,B000NK5Z8Y,1,0.09523809523809523,2,15,8
B005MTME3U,B000F9YN22,2,0.05128205128205128,2,15,26
B005MTME3U,B004XC6GJ0,3,0.02,2,15,87
B000NK5Z8Y,B005MTME3U,1,0.09523809523809523,2,8,15
B0000A1G05,B000AO3L84,1,0.13333333333333333,2,9,8
B002MU1ZRS,B001DJ9GOS,1,0.04878048780487805,2,36,7
B002MU1ZRS,B003ELYQGG,2,0.00749063670411985,2,36,233
B000VX6XL6,B001F7AJKI,1,0.0234375,3,92,39
B000VX6XL6,B0016P392O,2,0.0196078431372549,2,92,12
B000VX6XL6,B003RQBKLC,3,0.019417475728155338,2,92,13
B000VX6XL6,B007P4VOWC,4,0.017964071856287425,3,92,78
B000VX6XL6,B003FVJYF8,5,0.017241379310344827,2,92,26
B000VX6XL6,B001OORMVQ,6,0.017094017094017096,2,92,27
B000VX6XL6,B008CXTX7S,7,0.015873015873015872,2,92,36
B000VX6XL6,B001TH7T2U,8,0.015037593984962405,2,92,43
B000VX6XL6,B003ELYQGG,9,0.012461059190031152,4,92,233
B000VX6XL6,B00DVFLJDS,10,0.012121212121212121,2,92,75
B006GLEZ8U,B005AAVNQU,1,0.058823529411764705,2,30,6
B006GLEZ8U,B009GF6F9U,2,0.041666666666666664,2,30,20
B0000AHO92,B002WE6D44,1,0.010471204188481676,2,6,187
B001ET5O70,B002OL2NT4,1,0.13636363636363635,3,17,8
B001ET5O70,B007M4Z60Q,2,0.13043478260869565,3,17,9
B001ET5O70,B001S2R8E0,3,0.09523809523809523,2,17,6
B001ET5O70,B004J4VYEY,4,0.05555555555555555,2,17,21
B001ET5O70,B002WE6D44,5,0.009900990099009901,2,17,187
B0034XIL60,B002J9HBIO,1,0.03773584905660377,2,12,43
B004VM1T5S,B007WTAJTO,1,0.0056022408963585435,2,36,323
B000M17AVO,B000UODATY,1,0.06666666666666667,2,27,5
B000M17AVO,B0015AARJI,2,0.020202020202020204,2,27,74
B000M17AVO,B0002L5R78,3,0.011049723756906077,2,27,156
B000UODATY,B000M17AVO,1,0.06666666666666667,2,5,27
B0030AZ44O,B005JACJ50,1,0.05128205128205128,2,29,12
B0030AZ44O,B00022OBO2,2,0.03773584905660377,2,29,26
B0030AZ44O,B00316263Y,3,0.014814814814814815,2,29,108
B0030AZ44O,B0074BW614,4,0.006309148264984227,2,29,290
B0098F5W0Q,B0074BW614,1,0.06301369863013699,23,98,290
B0098F5W0Q,B006GWO5WK,2,0.03954802259887006,14,98,270
B0098F5W0Q,B008THTOKS,3,0.036036036036036036,4,98,17
B0098F5W0Q,B008THTRVO,4,0.03361344537815126,4,98,25
B0098F5W0Q,B009G4M20M,5,0.029411764705882353,3,98,7
B0098F5W0Q,B00951UZPA,6,0.02830188679245283,3,98,11
B0098F5W0Q,B00DQGIHNW,7,0.019801980198019802,2,98,5
B0098F5W0Q,B00951ULKO,8,0.019417475728155338,2,98,7
B0098F5W0Q,B0097C57GO,9,0.01904761904761905,2,98,9
B0098F5W0Q,B004GCJEZU,10,0.018292682926829267,3,98,69
B005OOKNP4,B00609B3J2,1,0.05660377358490566,3,13,43
B005OOKNP4,B0097FM3PE,2,0.05128205128205128,2,13,28
B005OOKNP4,B00902SFC4,3,0.024390243902439025,2,13,71
B005OOKNP4,B006GWO5WK,4,0.010714285714285714,3,13,270
B00609B3J2,B005OOKNP4,1,0.05660377358490566,3,43,13
B00609B3J2,B004PW04B4,2,0.03773584905660377,2,43,12
B00609B3J2,B0097FM3PE,3,0.028985507246376812,2,43,28
B00609B3J2,B000JE7GPY,4,0.02531645569620253,2,43,38
B00609B3J2,B003CJTR82,5,0.024691358024691357,2,43,40
B00609B3J2,B002SZEOLG,6,0.020618556701030927,2,43,56
B00609B3J2,B00825BZUY,7,0.018018018018018018,2,43,70
B00609B3J2,B00DVFLJDS,8,0.017241379310344827,2,43,75
B00609B3J2,B0074BW614,9,0.006042296072507553,2,43,290
B008RZ0FFA,B009MAXPBU,1,0.16666666666666666,2,10,4
B008RZ0FFA,B009MAKWC0,2,0.15789473684210525,3,10,12
B008RZ0FFA,B008Y2SPH6,3,0.14285714285714285,2,10,6
B008RZ0FFA,B008RZ0EQ0,4,0.0967741935483871,3,10,24
B008Y2SPH6,B008RZ0FFA,1,0.14285714285714285,2,6,10
B001D8J7CA,B008AST7R6,1,0.029411764705882353,2,3,67
B001D8J7CA,B003ES5ZUU,2,0.006896551724137931,2,3,289
B008AST7R6,B001D8J7CA,1,0.029411764705882353,2,67,3
B008AST7R6,B0068RKK18,2,0.024096385542168676,2,67,18
B008AST7R6,B008OHNZI0,3,0.022222222222222223,5,67,163
B008AST7R6,B006P88VSE,4,0.020833333333333332,2,67,31
B008AST7R6,B0062IPIPQ,5,0.016260162601626018,2,67,58
B008AST7R6,B004QK7HI8,6,0.0106951871657754,2,67,122
B008AST7R6,B003ELYQGG,7,0.010101010101010102,3,67,233
B008AST7R6,B003ES5ZUU,8,0.0084985835694051,3,67,289
B002HWJT1A,B0074FGLUM,1,0.02702702702702703,2,35,41
B0074FGLUM,B009K916ZK,1,0.044444444444444446,2,41,6
B0074FGLUM,B001RQ2YF0,2,0.039473684210526314,3,41,38
B0074FGLUM,B002HWJT1A,3,0.02702702702702703,2,41,35
B0074FGLUM,B005DKZTMG,4,0.024,3,41,87
B0074FGLUM,B000WYVBR0,5,0.018867924528301886,2,41,67
B0074FGLUM,B004QK7HI8,6,0.01875,3,41,122
B0074FGLUM,B003ES5ZUU,7,0.009174311926605505,3,41,289
B00EFE9OAE,B003ES5ZUU,1,0.006825938566552901,2,6,289
B009K916ZK,B0074FGLUM,1,0.044444444444444446,2,6,41
B0090BSSZO,B0034WR19Y,1,0.1111111111111111,2,8,12
B0090BSSZO,B002V88HFE,2,0.01652892561983471,2,8,115
B0000AZK0D,B000F8J0TE,1,0.13333333333333333,2,11,6
B000F8J0TE,B0000AZK0D,1,0.13333333333333333,2,6,11
B0000AZK4G,B000I20AJ6,1,0.25,3,9,6
B0000AZK4G,B004YDUZ22,2,0.04081632653061224,2,9,42
B000I20AJ6,B0000AZK4G,1,0.25,3,6,9
B004YDUZ22,B0000AZK4G,1,0.04081632653061224,2,42,9
B004YDUZ22,B005UNFRU0,2,0.03225806451612903,2,42,22
B004YDUZ22,B0019EHU8G,3,0.007722007722007722,2,42,219
B000F28DP2,B001QUA6R0,1,0.07692307692307693,2,11,17
B001QUA6R0,B000F28DP2,1,0.07692307692307693,2,17,11
B001QUA6R0,B004GF8TIK,2,0.01694915254237288,2,17,103
B001DFZ5EW,B000EHWCDW,1,0.13636363636363635,3,15,10
B001DFZ5EW,B0074H3IU6,2,0.09090909090909091,2,15,9
B001DFZ5EW,B001BRXW74,3,0.06060606060606061,2,15,20
B002HJ9PTO,B004TJ6JH6,1,0.04081632653061224,2,17,34
B002HJ9PTO,B002ZIMEMW,2,0.0392156862745098,2,17,36
B006PJUO6K,B003NR57BY,1,0.03076923076923077,2,9,58
B006TT91TW,B00A0ABQLM,1,0.047619047619047616,2,37,7
B006TT91TW,B009C98NPY,2,0.044444444444444446,2,37,10
B006TT91TW,B009C3M7H0,3,0.044444444444444446,2,37,10
B006TT91TW,B005ARQV6U,4,0.03333333333333333,2,37,25
B006TT91TW,B003LSTD38,5,0.023255813953488372,2,37,51
B006TT91TW,B00GTGETFG,6,0.02127659574468085,2,37,59
B006TT91TW,B001XURP7W,7,0.014084507042253521,2,37,107
B006TT91TW,B005HMKKH4,8,0.011560693641618497,2,37,138
B009C98NPY,B006TT91TW,1,0.044444444444444446,2,10,37
B0018CJ9LA,B004Q0PT3I,1,0.06896551724137931,2,5,26
B000BO3CW8,B002A1MLV8,1,0.2,2,8,4
B002A1MLV8,B000BO3CW8,1,0.2,2,4,8
B00E9YIFKA,B00DR0PDNE,1,0.005847953216374269,2,7,337
B0000C73CQ,B009ZM9R4O,1,0.2,3,9,9
B0000C73CQ,B002LLHHQ6,2,0.13333333333333333,2,9,8
B002LLHHQ6,B0000C73CQ,1,0.13333333333333333,2,8,9
B009ZM9R4O,B003BWYDTI,1,0.2727272727272727,3,9,5
B009ZM9R4O,B0000C73CQ,2,0.2,3,9,9
B009ZM9R4O,B004U7JYXS,3,0.18181818181818182,2,9,4
B00AQRUW4Q,B003WUBIZQ,1,0.08333333333333333,4,16,36
B00AQRUW4Q,B005D5M136,2,0.06666666666666667,2,16,16
B008TCUXLW,B009SQQF9C,1,0.16129032258064516,5,16,20
B0041D81WQ,B006KKS8BC,1,0.13333333333333333,2,10,7
B006KKS8BC,B0041D81WQ,1,0.13333333333333333,2,7,10
B008QZTJH6,B00825BZUY,1,0.023809523809523808,2,16,70
B00479SVBU,B003ELYQGG,1,0.008264462809917356,2,11,233
B0075SUK14,B0077E8S4W,1,0.0967741935483871,3,29,5
B0075SUK14,B001V9KG0I,2,0.06666666666666667,5,29,51
B0075SUK14,B0015DNIOG,3,0.06060606060606061,2,29,6
B0075SUK14,B002WE6D44,4,0.014084507042253521,3,29,187
B0077E8S4W,B0075SUK14,1,0.0967741935483871,3,5,29
B00AGOSQI8,B00BS4KUCK,1,0.3333333333333333,2,4,4
B00BS4KUCK,B00AGOSQI8,1,0.3333333333333333,2,4,4
B00019068G,B0002OZXHO,1,0.25,2,5,5
B0002OZXHO,B00019068G,1,0.25,2,5,5
B00DBV28TG,B00011KM38,1,0.06896551724137931,2,18,13
B00DBV28TG,B0097BEFYA,2,0.022727272727272728,2,18,72
B002BH3I9U,B0018O9JIG,1,0.04285714285714286,3,48,25
B002BH3I9U,B00B46XUQU,2,0.015873015873015872,2,48,80
B005CG2ATQ,B003ES5ZSW,1,0.029411764705882353,2,22,48
B005CG2ATQ,B004GF8TIK,2,0.016260162601626018,2,22,103
B005CG2ATQ,B0027VT6V4,3,0.016129032258064516,2,22,104
B005CG2ATQ,B003ES5ZUU,4,0.00974025974025974,3,22,289
B000IF51UQ,B0013G8PTS,1,0.03636363636363636,2,21,36
B000IF51UQ,B004NY9UV4,2,0.023255813953488372,2,21,67
B000IF51UQ,B000LRMS66,3,0.009708737864077669,2,21,187
B003ZBZ64Q,B005HMO6A6,1,0.11,11,70,41
B003ZBZ64Q,B0013G8PTS,2,0.0707070707070707,7,70,36
B003ZBZ64Q,B00BBMW8EM,3,0.05405405405405406,4,70,8
B003ZBZ64Q,B003690Q42,4,0.038461538461538464,3,70,11
B003ZBZ64Q,B002PV3UO0,5,0.027777777777777776,2,70,4
B003ZBZ64Q,B00ET9YYS2,6,0.02531645569620253,2,70,11
B003ZBZ64Q,B00DUKJ5CQ,7,0.025,2,70,12
B003ZBZ64Q,B008RDI0TU,8,0.02040816326530612,2,70,30
B003ZBZ64Q,B0041OSQ9I,9,0.0196078431372549,2,70,34
B003ZBZ64Q,B002TLTGM6,10,0.017699115044247787,2,70,45
B001TOD7ME,B002TNRTSC,1,0.06666666666666667,2,25,7
B001TOD7ME,B0019X20R8,2,0.046511627906976744,2,25,20
B001TOD7ME,B003ES5ZSW,3,0.028169014084507043,2,25,48
B003ES5ZSW,B00511PS3C,1,0.03333333333333333,2,48,14
B003ES5ZSW,B001TH7GUK,2,0.030303030303030304,2,48,20
B003ES5ZSW,B005CG2ATQ,3,0.029411764705882353,2,48,22
B003ES5ZSW,B004JWA70I,4,0.02857142857142857,2,48,24
B003ES5ZSW,B001TOD7ME,5,0.028169014084507043,2,48,25
B003ES5ZSW,B0097BEF1S,6,0.023529411764705882,2,48,39
B003ES5ZSW,B001TH7T2U,7,0.02247191011235955,2,48,43
B003ES5ZSW,B0043T7FXE,8,0.01652892561983471,2,48,75
B003ES5ZSW,B003ES5ZUU,9,0.015060240963855422,5,48,289
B003ES5ZSW,B0041Q38NU,10,0.013245033112582781,2,48,105
B002UBE15C,B003ZX8B2S,1,0.03773584905660377,2,6,49
B002UBE15C,B000LRMS66,2,0.015789473684210527,3,6,187
B003ZX8B2S,B004I5BUSO,1,0.042105263157894736,4,49,50
B003ZX8B2S,B000LRMS66,2,0.039647577092511016,9,49,187
B003ZX8B2S,B002UBE15C,3,0.03773584905660377,2,49,6
B003ZX8B2S,B0089E5R0W,4,0.028169014084507043,2,49,24
B003ZX8B2S,B002WE6D44,5,0.008547008547008548,2,49,187
B00FO12XY6,B00316263Y,1,0.01652892561983471,2,15,108
B002C7481G,B003K0E6BG,1,0.11538461538461539,3,15,14
B003K0E6BG,B002C7481G,1,0.11538461538461539,3,14,15
B003K0E6BG,B003D8GAA0,2,0.04918032786885246,3,14,50
B003W22MOU,B004SHKELG,1,0.18181818181818182,2,5,8
B004SHKELG,B003W22MOU,1,0.18181818181818182,2,8,5
B000F7QRTG,B006W8U2MU,1,0.02040816326530612,2,15,85
B009YZ92OM,B006GWO5WK,1,0.01824817518248175,5,9,270
B004I5BUSO,B0057OCDQS,1,0.08571428571428572,9,50,64
B004I5BUSO,B000LRMS66,2,0.06278026905829596,14,50,187
B004I5BUSO,B0051FWA7U,3,0.05172413793103448,3,50,11
B004I5BUSO,B003ZX8B2S,4,0.042105263157894736,4,50,49
B004I5BUSO,B00AXX0I88,5,0.036585365853658534,3,50,35
B004I5BUSO,B00AXZWG8Q,6,0.03333333333333333,2,50,12
B004I5BUSO,B00B5TELRI,7,0.03333333333333333,2,50,12
B004I5BUSO,B005DIBHA6,8,0.0297029702970297,3,50,54
B004I5BUSO,B0057ODG6Y,9,0.023809523809523808,2,50,36
B000L9OIQ2,B00017LSPI,1,0.05263157894736842,2,6,34
B00CGW74YU,B00017LSPI,1,0.045454545454545456,2,12,34
B001TZWFBM,B00017LSPI,1,0.05555555555555555,2,4,34
B0007Q9PWQ,B000OPB4U6,1,0.2,2,7,5
B0007Q9PWQ,B004TJ6JH6,2,0.07894736842105263,3,7,34
B007FL6100,B004NY9UV4,1,0.024390243902439025,2,17,67
B0012Y6HC8,B0015GADB4,1,0.09523809523809523,2,15,8
B0015GADB4,B0012Y6HC8,1,0.09523809523809523,2,8,15
B006UMM1PO,B000LRMS66,1,0.009950248756218905,2,16,187
B006UMM1PO,B0074BW614,2,0.006578947368421052,2,16,290
B00AAKLFHM,B008NMCPTQ,1,0.025974025974025976,2,16,63
B00AAKLFHM,B0074BW614,2,0.009900990099009901,3,16,290
B0082YNR0Q,B00EL93M3S,1,0.05555555555555555,3,16,41
B0082YNR0Q,B00G2TK76A,2,0.05128205128205128,2,16,25
B0002SAE56,B00093IIRA,1,0.05263157894736842,2,3,37
B00093IIRA,B0002SAE56,1,0.05263157894736842,2,37,3
B00093IIRA,B0013IWYHU,2,0.047619047619047616,2,37,7
B0036WT1WC,B003F9HH2W,1,0.10526315789473684,2,10,11
B003F9HH2W,B0036WT1WC,1,0.10526315789473684,2,11,10
B001MXLD4G,B001TH7GUU,1,0.03225806451612903,2,10,54
B0044YU60M,B0068INSUM,1,0.021739130434782608,2,78,16
B0044YU60M,B005ARQV6U,2,0.019801980198019802,2,78,25
B0044YU60M,B00A3YN0Z0,3,0.014814814814814815,2,78,59
B0044YU60M,B004XC6GJ0,4,0.012269938650306749,2,78,87
B0044YU60M,B0027VT6V4,5,0.011111111111111112,2,78,104
B0044YU60M,B0019EHU8G,6,0.01020408163265306,3,78,219
B0044YU60M,B000LRMS66,7,0.0076045627376425855,2,78,187
B0068INSUM,B0044YU60M,1,0.021739130434782608,2,16,78
B004U78628,B004U78J1G,1,0.125,3,8,19
B004U78J1G,B004U78628,1,0.125,3,19,8
B004U78J1G,B004EPV7TK,2,0.07142857142857142,2,19,11
B004SBBD8U,B007XOQ3BQ,1,0.02631578947368421,2,51,27
B004SBBD8U,B0013G8PTS,2,0.023529411764705882,2,51,36
B004SBBD8U,B0082YEH8M,3,0.02247191011235955,2,51,40
B004SBBD8U,B0073FE1F0,4,0.018691588785046728,2,51,58
B004SBBD8U,B00622AG6S,5,0.014354066985645933,3,51,161
B004SBBD8U,B003ELYQGG,6,0.010676156583629894,3,51,233
B004SBBD8U,B009SYZ8OC,7,0.008849557522123894,2,51,177
B004SBBD8U,B00DR0PDNE,8,0.0051813471502590676,2,51,337
B008RDI0TU,B00HNGB1YS,1,0.2571428571428571,9,30,14
B008RDI0TU,B00GH0N1LM,2,0.06060606060606061,2,30,5
B008RDI0TU,B00DUKJ5CQ,3,0.05,2,30,12
B008RDI0TU,B0013G8PTS,4,0.047619047619047616,3,30,36
B008RDI0TU,B005HMO6A6,5,0.028985507246376812,2,30,41
B008RDI0TU,B003ZBZ64Q,6,0.02040816326530612,2,30,70
B008RDI0TU,B008THTWIW,7,0.019417475728155338,2,30,75
B004YI9NTS,B0001FTVEK,1,0.021739130434782608,2,17,77
B0077EVNY4,B008BWL4MW,1,0.10344827586206896,3,28,4
B0077EVNY4,B004KA8Y4U,2,0.075,3,28,15
B0077EVNY4,B005OFFH5Y,3,0.06666666666666667,4,28,36
B0077EVNY4,B0001FTVEK,4,0.019417475728155338,2,28,77
B0077EVNY4,B00622AG6S,5,0.0106951871657754,2,28,161
B002GYTPAE,B006U1VH2S,1,0.07407407407407407,2,19,10
B002GYTPAE,B0049P6OTI,2,0.038461538461538464,2,19,35
B002GYTPAE,B006GWO5WK,3,0.006968641114982578,2,19,270
B000EBPJCO,B0001FTVEK,1,0.025,2,5,77
B0024R4B5C,B003P92D9Y,1,0.14285714285714285,5,28,12
B0024R4B5C,B003FVJYF8,2,0.058823529411764705,3,28,26
B0024R4B5C,B001WM73P0,3,0.05263157894736842,2,28,12
B0024R4B5C,B006ZP8UOW,4,0.019230769230769232,2,28,78
B003P92D9Y,B0024R4B5C,1,0.14285714285714285,5,12,28
B000OGX5AM,B002G1YPH0,1,0.061224489795918366,3,25,27
B000OGX5AM,B007SZ0EOW,2,0.058823529411764705,2,25,11
B000OGX5AM,B003VAGXWK,3,0.03389830508474576,2,25,36
B000OGX5AM,B00E3W15P0,4,0.020618556701030927,2,25,74
B002G1YPH0,B000OGX5AM,1,0.061224489795918366,3,27,25
B002G1YPH0,B006JWMOOI,2,0.03571428571428571,2,27,31
B002G1YPH0,B0026ZPFCK,3,0.034482758620689655,2,27,33
B002G1YPH0,B000S5Q9CA,4,0.01639344262295082,2,27,97
B002G1YPH0,B00BGA9WK2,5,0.014814814814814815,2,27,110
B003VAGXWK,B002HWRJBM,1,0.0375,3,36,47
B003VAGXWK,B000OGX5AM,2,0.03389830508474576,2,36,25
B003VAGXWK,B000UEZ36W,3,0.027777777777777776,2,36,38
B003VAGXWK,B000ID7QNI,4,0.025,2,36,46
B006JWMOOI,B003I4FHNA,1,0.043478260869565216,2,31,17
B006JWMOOI,B002G1YPH0,2,0.03571428571428571,2,31,27
B003I4FHNA,B006JWMOOI,1,0.043478260869565216,2,17,31
B00G0UARLQ,B00GPH6T8E,1,0.4,2,3,4
B00GPH6T8E,B00G0UARLQ,1,0.4,2,4,3
B0036WT1RW,B001FW9QGQ,1,0.06896551724137931,2,18,13
B0036WT1RW,B0019EHU8G,2,0.01282051282051282,3,18,219
B004OF9XGO,B002WE6D44,1,0.00966183574879227,2,22,187
B004OF9XGO,B0019EHU8G,2,0.008368200836820083,2,22,219
B000JE7GPY,B001E1Y5O6,1,0.038461538461538464,3,38,43
B000JE7GPY,B00193U3O0,2,0.038461538461538464,2,38,16
B000JE7GPY,B00609B3J2,3,0.02531645569620253,2,38,43
B000JE7GPY,B000WL6YY8,4,0.024691358024691357,2,38,45
B000JE7GPY,B0015DYMVO,5,0.020833333333333332,2,38,60
B00193U3O0,B003N5CARU,1,0.1111111111111111,2,16,4
B00193U3O0,B000JE7GPY,2,0.038461538461538464,2,16,38
B005CLPP8E,B000V1VG2E,1,0.03389830508474576,2,54,7
B005CLPP8E,B005QBK5V2,2,0.022222222222222223,2,54,38
B005CLPP8E,B0052SCU8U,3,0.013245033112582781,2,54,99
B005CLPP8E,B004QK7HI8,4,0.011494252873563218,2,54,122
B005CLPP8E,B003ES5ZUU,5,0.008823529411764706,3,54,289
B005CLPP8E,B0019EHU8G,6,0.007380073800738007,2,54,219
B005CLPP8E,B007WTAJTO,7,0.005333333333333333,2,54,323
B004S7Q8CA,B0058UUR6E,1,0.020618556701030927,2,38,61
B004S7Q8CA,B003ELYQGG,2,0.007434944237918215,2,38,233
B008UHK3KM,B005MWMBBM,1,0.03571428571428571,3,62,25
B008UHK3KM,B00C39TA84,2,0.02857142857142857,2,62,10
B008UHK3KM,B00605XASS,3,0.028169014084507043,2,62,11
B008UHK3KM,B008OHNZI0,4,0.0273972602739726,6,62,163
B008UHK3KM,B005FJ7OF0,5,0.024691358024691357,2,62,21
B008UHK3KM,B008J7WRIO,6,0.02247191011235955,2,62,29
B008UHK3KM,B007PRHNHO,7,0.01904761904761905,2,62,45
B008UHK3KM,B004RDWVUS,8,0.01818181818181818,2,62,50
B008UHK3KM,B000CKVOOY,9,0.017857142857142856,2,62,52
B008UHK3KM,B003ES5ZUU,10,0.0057306590257879654,2,62,289
B008I646WG,B004T9RR6I,1,0.024390243902439025,2,26,58
B000WJ3GLE,B0055PH0XA,1,0.2222222222222222,2,4,7
B0055PH0XA,B000WJ3GLE,1,0.2222222222222222,2,7,4
B001AO4MWW,B000IN09C8,1,0.10256410256410256,4,27,16
B001AO4MWW,B000LRMS66,2,0.028846153846153848,6,27,187
B00846Z34K,B00DVFLJDS,1,0.03488372093023256,3,14,75
B00846Z34K,B008D2POAS,2,0.031746031746031744,2,14,51
B00846Z34K,B006OBGEHW,3,0.02197802197802198,2,14,79
B000NMFCIA,B005GGTTZ0,1,0.046153846153846156,3,21,47
B00466X9SY,B003Z4G3I6,1,0.046511627906976744,2,22,23
B00466X9SY,B006ZP8UOW,2,0.02040816326530612,2,22,78
B00466X9SY,B009SYZ8OC,3,0.01015228426395939,2,22,177
B00466X9SY,B00DR0PDNE,4,0.0056022408963585435,2,22,337
B005D5M136,B00AQRUW4Q,1,0.06666666666666667,2,16,16
B0001XGQTA,B0002KVQBA,1,0.05128205128205128,2,4,37
B0002KVQBA,B0001XGQTA,1,0.05128205128205128,2,37,4
B0002KVQBA,B003FVVMS0,2,0.0379746835443038,3,37,45
B0001Y7UAI,B0027AGK3M,1,0.15384615384615385,2,11,4
B0027AGK3M,B0001Y7UAI,1,0.15384615384615385,2,4,11
B00489SLEQ,B003ELYQGG,1,0.008438818565400843,2,6,233
B00BCGRX9M,B00020S7XK,1,0.034482758620689655,2,20,40
B00BCGRX9M,B000ID7QNI,2,0.03125,2,20,46
B00BCGRX9M,B00BGGDVOO,3,0.011904761904761904,2,20,150
B000ZD0CV4,B0009Y7APU,1,0.05,2,15,27
B000ZD0CV4,B000BQ7GW8,2,0.02654867256637168,3,15,101
B000ZD0CV4,B001XURP7W,3,0.016666666666666666,2,15,107
B0081IKTN6,B00020S7XK,1,0.043478260869565216,2,8,40
B000J1DA3Y,B004S4XNEO,1,0.2,2,6,6
B000J1DA3Y,B000FKP7TY,2,0.06896551724137931,2,6,25
B000J1DA3Y,B00022OBO2,3,0.06666666666666667,2,6,26
B005U8XJO6,B007SZ0EOW,1,0.13333333333333333,2,6,11
B005U8XJO6,B002BH3Z8E,2,0.0625,2,6,28
B005U8XJO6,B005CT56F8,3,0.03278688524590164,2,6,57
B005U8XJO6,B00BGGDVOO,4,0.012987012987012988,2,6,150
B007SZ0EOW,B007ZRO3U4,1,0.15384615384615385,2,11,4
B007SZ0EOW,B005U8XJO6,2,0.13333333333333333,2,11,6
B007SZ0EOW,B000OGX5AM,3,0.058823529411764705,2,11,25
B007SZ0EOW,B005CT56F8,4,0.030303030303030304,2,11,57
B0002BEQN4,B0002BEX8W,1,0.23076923076923078,3,10,6
B0002BEX8W,B0002BEQN4,1,0.23076923076923078,3,6,10
B000UWX70S,B002S4027C,1,0.08333333333333333,2,18,8
B002S4027C,B000UWX70S,1,0.08333333333333333,2,8,18
B003F5NS9W,B0036Q7MV0,1,0.05555555555555555,2,4,34
B0062EUE54,B005ARQV6U,1,0.058823529411764705,2,11,25
B0062EUE54,B007WTAJTO,2,0.006024096385542169,2,11,323
B000233WJ6,B002J9HBSE,1,0.1111111111111111,2,10,10
B002J9HBSE,B001N4KGNS,1,0.11764705882352941,2,10,9
B002J9HBSE,B000233WJ6,2,0.1111111111111111,2,10,10
B002J9HBSE,B000I23TTE,3,0.05714285714285714,2,10,27
B000M9EREE,B001BGGD8A,1,0.2222222222222222,2,4,7
B001BGGD8A,B000M9EREE,1,0.2222222222222222,2,7,4
B0051G5SBY,B000ID7QNI,1,0.03225806451612903,2,18,46
B0051G5SBY,B0041Q38NU,2,0.01652892561983471,2,18,105
B004URTJ6U,B00DR0PDNE,1,0.005847953216374269,2,7,337
B002IC0YL8,B00267S7XW,1,0.07142857142857142,2,16,14
B00BQ5RY1G,B00CHKPYM0,1,0.125,2,12,6
B00BQ5RY1G,B00267S7XW,2,0.08333333333333333,2,12,14
B0009K9FZW,B00429N16A,1,0.0625,2,13,21
B002EPF6YO,B001TH7GSW,1,0.03333333333333333,2,8,54
B005IVUWHW,B001TH7GSW,1,0.03076923076923077,2,13,54
B00746W3HG,B008THTWIW,1,0.04310344827586207,5,46,75
B00746W3HG,B00A4LAZMS,2,0.037037037037037035,2,46,10
B00746W3HG,B005I7KIUW,3,0.03278688524590164,2,46,17
B00746W3HG,B0097BEF1S,4,0.024096385542168676,2,46,39
B00746W3HG,B003LR7ME6,5,0.02040816326530612,4,46,154
B00746W3HG,B007B31IAK,6,0.01652892561983471,2,46,77
B00746W3HG,B005HMKKH4,7,0.01098901098901099,2,46,138
B00746W3HG,B007WTAJTO,8,0.005449591280653951,2,46,323
B002V41X2M,B007WTAJTO,1,0.00911854103343465,3,9,323
B004Y4XVOK,B007WTAJTO,1,0.006042296072507553,2,10,323
B004ZGLM5W,B007WTAJTO,1,0.011940298507462687,4,16,323
B001TH7T2U,B001TH7GUK,1,0.03278688524590164,2,43,20
B001TH7T2U,B008OHRJ32,2,0.027777777777777776,2,43,31
B001TH7T2U,B003ES5ZSW,3,0.02247191011235955,2,43,48
B001TH7T2U,B000VX6XL6,4,0.015037593984962405,2,43,92
B001TH7T2U,B0052SCU8U,5,0.014285714285714285,2,43,99
B001TH7T2U,B00316263Y,6,0.013422818791946308,2,43,108
B001TH7T2U,B00DR0PDNE,7,0.005291005291005291,2,43,337
B00160MV8W,B001FA0BNA,1,0.2857142857142857,2,5,4
B00160MV8W,B001KZ6C74,2,0.25,2,5,5
B001KZ6C74,B00160MV8W,1,0.25,2,5,5
B00BEJDGOS,B005GGTTZ0,1,0.04,2,5,47
B002TNRTSC,B001TOD7ME,1,0.06666666666666667,2,7,25
B0062IPIPQ,B004JWA70I,1,0.05128205128205128,4,58,24
B0062IPIPQ,B005DOK8NW,2,0.039735099337748346,6,58,99
B0062IPIPQ,B00AXX0I88,3,0.02197802197802198,2,58,35
B0062IPIPQ,B008AST7R6,4,0.016260162601626018,2,58,67
B0062IPIPQ,B002MAPRYU,5,0.01098901098901099,2,58,126
B004CHEASU,B0041Q38NU,1,0.018691588785046728,2,4,105
B00029X1O6,B0002BF0DE,1,0.3333333333333333,3,5,7
B008GGH4VI,B0074BW614,1,0.006779661016949152,2,7,290
B004PYD9I2,B005HMKKH4,1,0.014184397163120567,2,5,138
B002YU83YO,B0058AH2US,1,0.043478260869565216,2,31,17
B002YU83YO,B003XIJ3MW,2,0.041666666666666664,2,31,19
B002YU83YO,B004W2JKWG,3,0.024390243902439025,2,31,53
B002YU83YO,B00E3W15P0,4,0.019417475728155338,2,31,74
B002YU83YO,B0041Q38NU,5,0.014925373134328358,2,31,105
B00998P1JY,B0097BEF1S,1,0.06666666666666667,3,9,39
